MUNICIPIO,CLASSIFICADOR_TIPO,CLASSIFICADOR,SETOR
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CAUBI NOTINI,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SANTOS DUMONT,NITEROI
DIVINOPOLIS,NREDS,2019-061806061-001,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,NILO MACIEL,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,TOME DE SOUZA,SAO JOSE
DIVINOPOLIS,LOGRADOURO,MARECHAL CASTILHO,NITEROI
DIVINOPOLIS,NREDS,2019-047225082-001,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CAPETINGA,SAO JOSE
DIVINOPOLIS,PONTO_DE_REFERENCIA,posto centenario,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,QUINTA DAS APLMEIRAS,PORTO VELHO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,CASA NOVA,PLANALTO
DIVINOPOLIS,NRAT,2019-058968599-001,PLANALTO
DIVINOPOLIS,NRAT,2019-058984914-001,PLANALTO
DIVINOPOLIS,NRAT,2019-058999286-001,PLANALTO
DIVINOPOLIS,NRAT,2019-059917070-001,PLANALTO
DIVINOPOLIS,NRAT,2019-060167396-001,PLANALTO
DIVINOPOLIS,NRAT,2019-060262214-001,PLANALTO
DIVINOPOLIS,NRAT,2019-060915306-001,PLANALTO
DIVINOPOLIS,NRAT,2019-060981109-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061010686-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061186004-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061306709-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061460713-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061592624-001,PLANALTO
DIVINOPOLIS,NRAT,2019-061959751-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062224166-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062342860-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062413589-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062504740-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062741977-001,PLANALTO
DIVINOPOLIS,NRAT,2019-062985889-001,PLANALTO
DIVINOPOLIS,NRAT,2019-063285327-001,PLANALTO
DIVINOPOLIS,NRAT,2019-063528509-001,PLANALTO
DIVINOPOLIS,NRAT,2019-063838005-001,PLANALTO
DIVINOPOLIS,NRAT,2019-063854380-001,PLANALTO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,RESIDENCIAL MARIZA PARDINI,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,RESIDENCIAL FREI GALVAO,NITEROI
DIVINOPOLIS,PONTO_DE_REFERENCIA,APÓS O TREVO DA COMUNIDADE DO CHORO,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,estrada velha,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,PARQUE DE EXPOSIÇÃO DIVINOPOLIS,SAO JOSE
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,JEFFERSON RIBEIRO ROCHA,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SANTA CATARINA,ALTO GOIAS
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,DIVINO NUNES DE FARIA,BOM PASTOR
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ACYLINO DINIZ MOREIRA,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CORVINO DINIZ COSTA,SAO JOSE
DIVINOPOLIS,NREDS,2019-029799455-001,SAO JOSE
DIVINOPOLIS,NREDS,2019-034361578-001,SAO JOSE
DIVINOPOLIS,NREDS,2019-035929972-001,PLANALTO
DIVINOPOLIS,NREDS,2019-035942915-001,PLANALTO
DIVINOPOLIS,NREDS,2019-044477415-001,PLANALTO
DIVINOPOLIS,NREDS,2019-054320117-001,SAO JOSE
DIVINOPOLIS,NREDS,2019-057958189-001,ALTO GOIAS
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,TUPINIQUINS,NITEROI
DIVINOPOLIS,NREDS,2020-001410836-001,PLANALTO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,RACHO ALEGRE,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CIDADE DE LADAINHA,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SERGIPE,HIPER CENTRO
DIVINOPOLIS,PONTO_DE_REFERENCIA,betim/dom bosco,PLANALTO
DIVINOPOLIS,LOGRADOURO,JOSIAS GONCALVES RIOS,BOM PASTOR
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ALTO DO CHUA,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,TANCREDO NEVES,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,QUELUZ,BOM PASTOR
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CRUZ E SOUSA,SAO JOSE
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,JOSE CAMPOS FERREIRA,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ZONA RURAL,PLANALTO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ANTONIO BETO SOBRINHO,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,PAINEIRA,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,DONA CECI,ALTO GOIAS
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,ERMIDA,PLANALTO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,CHACARAS BH,PORTO VELHO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,padre liberio,BOM PASTOR
DIVINOPOLIS,COMPLEMENTO_ENDERECO,morada nova,SAO JOSE
DIVINOPOLIS,COMPLEMENTO_ENDERECO,OFICINA DO BAIANO,SAO JOSE
DIVINOPOLIS,COMPLEMENTO_ENDERECO,SITIO PARATI,PLANALTO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,dom cristiano,BOM PASTOR
DIVINOPOLIS,PONTO_DE_REFERENCIA,"""PRÓXIMO AO POSTO XAVANTE"".",PLANALTO
DIVINOPOLIS,PONTO_DE_REFERENCIA,PROXIMO AO CONDOMINIO VILLE ROIALLE,SAO JOSE
DIVINOPOLIS,PONTO_DE_REFERENCIA,SITIO PARATY,PLANALTO
DIVINOPOLIS,NREDS,2020-004488713-001,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,LAGOA DA PRATA,SAO JOSE
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,PEDRO FRANCISCO DE OLIVEIRA,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,NOSSA SENHORA DA CONCEIÇÃO,BOM PASTOR
DIVINOPOLIS,COMPLEMENTO_ENDERECO,BAIRRO NAÇÕES,PORTO VELHO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,REALENGO,SAO JOSE
DIVINOPOLIS,LOGRADOURO,MAURO MISTURA,SUPER CENTRO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SEBASTIAO DO OESTE,SAO JOSE
DIVINOPOLIS,LOGRADOURO,MANAUS,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,TEOFILO OTONI,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,SANTA TEREZA,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,JARDIM DAS MANSOES,NITEROI
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,b:jardim dos candide,NITEROI
DIVINOPOLIS,COMPLEMENTO_ENDERECO,liberdade,BOM PASTOR
DIVINOPOLIS,COMPLEMENTO_ENDERECO,padre eustáquio,PORTO VELHO
DIVINOPOLIS,PONTO_DE_REFERENCIA,PROXIMO A SIDERURGICA GERDAU.,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,AIMORES,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO,BR 494,PLANALTO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,VILA SANTO ANTONIO,ALTO GOIAS
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,PIAUI,ALTO GOIAS
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,MARIA APARECIDA VILELA,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SITIO TRINDADE,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,WALDEMAR PEREIRA CARNEIRO,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,VEREDAS DO LAGO,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,ANTONIO DALZIRA,SAO GERALDO
DIVINOPOLIS,COMPLEMENTO_ENDERECO,DONA QUITA,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ANHANGUERA,NITEROI
DIVINOPOLIS,LOGRADOURO,MG 050,PLANALTO
DIVINOPOLIS,LOGRADOURO,JARBAS APARECIDO GOMES,NITEROI
DIVINOPOLIS,LOGRADOURO,DOS ESTADOS,NITEROI
DIVINOPOLIS,LOGRADOURO,PROFESSOR ISAURO FERREIRA,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,LAZARA SILVA,SAO JOSE
DIVINOPOLIS,LOGRADOURO,DAMASCO,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,BR 494,PLANALTO
DIVINOPOLIS,LOGRADOURO,BAHIA MINAS,SAO JOSE
DIVINOPOLIS,LOGRADOURO,GRACA ARANHA,SAO JOSE
DIVINOPOLIS,LOGRADOURO,GUARACI GOMES,NITEROI
DIVINOPOLIS,LOGRADOURO,BRUXELAS,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,SELMA MARIA PEREIRA,BOM PASTOR
DIVINOPOLIS,COMPLEMENTO_ENDERECO,BELVEDERE2,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,PRÓXIMO AO HEMOMINAS,BOM PASTOR
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,PROXIMO AO HOSPITAL SÃO JOAO DE DEUS,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,BERENICE DIAS,PORTO VELHO
DIVINOPOLIS,BAIRRO,CONDOMINIO VILLE ROYALE,SAO JOSE
DIVINOPOLIS,COMPLEMENTO_ENDERECO,b:santos dumont,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,MARECHAL HERMES,NITEROI
DIVINOPOLIS,LOGRADOURO,MATO GROSSO,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SALINAS,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,ANTONIO GONTIJO DA FONSECA,BOM PASTOR
DIVINOPOLIS,COMPLEMENTO_ENDERECO,b:icarai,NITEROI
DIVINOPOLIS,LOGRADOURO,AMELIA FABRINE,NITEROI
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,XAVANTE,ALTO GOIAS
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,SALVOLINA ALVES CAPANEMA,ALTO GOIAS
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,BOA VISTA,BOM PASTOR
DIVINOPOLIS,LOGRADOURO,GOIAS,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO,APOLO,NITEROI
DIVINOPOLIS,LOGRADOURO,SOLDADO DOMINGOS BRANDAO,SAO JOSE
DIVINOPOLIS,LOGRADOURO,SERGIPE,HIPER CENTRO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,GAFANHOTO,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,GRANJA DOIS R,PORTO VELHO
DIVINOPOLIS,NREDS,2020-006011227-001,SAO JOSE
DIVINOPOLIS,NREDS,2020-013750539-001,PORTO VELHO
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,VINTE E TRES DE NOVEMBRO,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CONTORNO,SAO JOSE
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,CURITIBANOS,PLANALTO
DIVINOPOLIS,LOGRADOURO,AREIAO,SAO JOSE
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,VIRIATO CORREA,SAO JOSE
DIVINOPOLIS,COMPLEMENTO_ENDERECO,B:PRIMAVERA,NITEROI
DIVINOPOLIS,LOGRADOURO_NAO_CADASTRADO,INTERLAGOS,NITEROI
DIVINOPOLIS,LOGRADOURO,SAO JOSE,SAO JOSE
DIVINOPOLIS,LOGRADOURO,FREI ODULFO,NITEROI
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,SÃO JUDAS,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,FÁBIO NOTINI,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,NAÇOES,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,NOSSA SENHORA DAS GRACAS,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,MARIA PECANHA,PORTO VELHO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,SÃO JOSÉ,SAO JOSE
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,JARDIM ALVORADA,URBANO
DIVINOPOLIS,BAIRRO_NAO_CADASTRADO,SÃO LUIZ,NITEROI
DIVINOPOLIS,BAIRRO,CHACARAS BELA VISTA,PORTO VELHO
DIVINOPOLIS,BAIRRO,NOVA SUICA,NITEROI
DIVINOPOLIS,NRAT,2019-060590957-001,PLANALTO
DIVINOPOLIS,NRAT,2020-012958766-001,NITEROI
DIVINOPOLIS,LOGRADOURO,ITAMOGI,NITEROI
DIVINOPOLIS,NRAT,2021-002320137-001,NITEROI
DIVINOPOLIS,LOGRADOURO,CRISTO REDENTOR,PLANALTO
DIVINOPOLIS,LOGRADOURO,ALFREDO CORPORALLI,NITEROI
DIVINOPOLIS,LOGRADOURO,GERALDO SERRANO,SAO JOSE
DIVINOPOLIS,NRAT,2021-005295603-001,SAO JOSE
DIVINOPOLIS,LOGRADOURO,CHACARAS BELO HORIZONTE,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,DOUTOR PAULO RACHID MENDES,SAO JOSE
DIVINOPOLIS,LOGRADOURO,PRACA ELISEU ZICA,SAO JOSE
DIVINOPOLIS,LOGRADOURO,JOSE PEDRO GONCALVES,PLANALTO
DIVINOPOLIS,LOGRADOURO,PARQUE DA ILHA,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO,ARMANDO MOREIRA FILHO,SAO JOSE
DIVINOPOLIS,LOGRADOURO,CERAMICA,PLANALTO
DIVINOPOLIS,LOGRADOURO,ILHA,HIPER CENTRO
DIVINOPOLIS,LOGRADOURO,CHACARAS BH,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,RIO DO PEIXE,PLANALTO
DIVINOPOLIS,LOGRADOURO,CARATINGA,SAO JOSE
DIVINOPOLIS,NRAT,2021-014049540-001,CARMO DO CAJURU/SAO GONCALO DO PARA
DIVINOPOLIS,LOGRADOURO,ANTONIO HONORATO,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,PEQUI,SAO JOSE
DIVINOPOLIS,LOGRADOURO,WALDEMAR DA SILVA MELLO,NITEROI
DIVINOPOLIS,LOGRADOURO,JULIA CAROLINI,PORTO VELHO
DIVINOPOLIS,LOGRADOURO,ALEANDRO PINTO SILVA,NITEROI
DIVINOPOLIS,NRAT,2021-025110180-001,NITEROI
DIVINOPOLIS,NRAT,2021-025454242-001,NITEROI
DIVINOPOLIS,LOGRADOURO,PASTOR GERALDO DE JESUS,SAO JOSE
DIVINOPOLIS,NRAT,2021-026931591-001,NITEROI
DIVINOPOLIS,NRAT,2021-028798087-001,PLANALTO
DIVINOPOLIS,LOGRADOURO,NOE BUENO,PLANALTO
DIVINOPOLIS,LOGRADOURO,ANTONIO GONCALVES JUNIOR,NITEROI
ITAUNA,BAIRRO,AEROPORTO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,AEROPORTO DOIS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,AEROPORTO UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,ANTUNES,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,BAIRRO VITORIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,BARRAGEM,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,CENTENARIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CENTENARIO DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CENTRO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,cerqueira de lima,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CERQUEIRA LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,CHACARA DO QUITAO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CHACARA QUITAO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CHACREAMENTO VALE VERDE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CIDADE NOVA,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,CIDADE NOVA III - CHEVEL,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,distrito industrial,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,DONA JOVELINA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,ELDORADO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,Fundao,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,GODOFREDO GONCALVES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,GODOFREDO GON¿ALES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,GRAÇAS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,IRMAOS AULLER,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,JADIR MARINHO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,JADIR MARINHO DE FARIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,JADIR MARINHO II,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,JK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,JUSCELINO KUBITSCHEK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,JUSCELINO KUBSTICHEK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,LOURDES,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,MORADA NOVA DOIS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,MORADA NOVA UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,MORRO DO ENGENHO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,MORRO DO SOL,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,NOGUEIRA MACHADO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,NOGUEIRINHA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,NOVA VILA MOZART,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,NOVO HORIZONTE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,OLIMPIO MOREIRA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,PADRE EUSTAQUIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,PARQUE DO LAGO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,PARQUE JARDIM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,PARQUE JARDIM SANTANENSE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,piagassu,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,piedade,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,PIO XII,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,POVOADO DE VISTA ALEGRE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,RECANTO DAS PEIXOTAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,residencial santanense,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,RESIDENCIAL SAO GERALDO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,RESIDENCIAL VEREDAS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,RESIDENCIAL VEREDAS DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,SANTA EDWIGENS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SANTA EDWIGES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SANTA EDWIGES 1,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SANTA EDWIRGES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SANTA MONICA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,SANTA MONICA DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,SANTANENSE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SAO BENTO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SAO BENTO II,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SAO GERALDO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,SION,LOURDES ITATIAIUCU
ITAUNA,BAIRRO,TRES MARIAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,trevo Itaúna,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,TROPICAL,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,UNIVERSITARIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO,VALE DAS AROEIRAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO,VARZEA DA OLÁRIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,VILA NAZARE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,VILA TAVARES,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,VILA VILAÇA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,Zona Rural proximo do Brejo Alegre,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,BARRAGEM,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,CENTENARIO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,CENTENARIO DOIS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,CENTRO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,cerqueira de lima,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,CERQUEIRA LIMA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,CHACARA DO QUITAO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,CHACARA QUITAO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,CHACREAMENTO VALE VERDE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,CIDADE NOVA,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,CIDADE NOVA III - CHEVEL,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,distrito industrial,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,DONA JOVELINA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,ELDORADO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,Fundao,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,GODOFREDO GONCALVES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,GODOFREDO GON¿ALES,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,GRAÇAS,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,IRMAOS AULLER,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,JADIR MARINHO,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,JADIR MARINHO DE FARIA,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,JADIR MARINHO II,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,JK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,JUSCELINO KUBITSCHEK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,JUSCELINO KUBSTICHEK,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,LOURDES,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,MORADA NOVA DOIS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,MORADA NOVA UM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,MORRO DO ENGENHO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,MORRO DO SOL,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,NOGUEIRA MACHADO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,NOGUEIRINHA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,NOVA VILA MOZART,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,NOVO HORIZONTE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,OLIMPIO MOREIRA,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,PADRE EUSTAQUIO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,PARQUE DO LAGO,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,PARQUE JARDIM,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,PARQUE JARDIM SANTANENSE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,piagassu,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,piedade,CENTRO PADRE EUSTAQUIO
ITAUNA,BAIRRO_NAO_CADASTRADO,PIO XII,LOURDES ITATIAIUCU
ITAUNA,BAIRRO_NAO_CADASTRADO,POVOADO DE VISTA ALEGRE,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,RECANTO DAS PEIXOTAS,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,residencial santanense,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,RESIDENCIAL SAO GERALDO,SANTANENSE MORADA NOVA
ITAUNA,BAIRRO_NAO_CADASTRADO,RESIDENCIAL VEREDAS,CENTRO PADRE EUSTAQUIO
